8.44	0.24	tp@&
8.88	0.12	PRO1[PN]
9.08	0.12	KAN[VB]
9.28	0.12	BÖRJA[VB]
9.56	0.12	JA@b[INTERJ]
9.84	0.44	tp@&
10.48	0.2	OK@b[INTERJ]
10.88	0.08	PRO1[PN]
11.2	0.52	tp@&
11.84	0.4	VÄXA-UPP[NN/VB]
12.36	0.08	PRO1[PN]
12.56	0.4	HÖRANDE[NN]
13.08	0.4	KOMPIS.PL[NN]
13.64	0.12	FAKTISK[AB]
13.92	0.12	GANSKA[AB]
14.16	0.16	MYCKET[AB]
14.44	0.08	DÅ@b[AB]
14.6	0.04	PRO1[PN]
14.84	0.24	ÅTTA[RG]
15.24	0.24	NIO[RG]
15.6	0.2	TIO[RG]
15.88	0.08	ÅR@b@z[NN]
16.04	0.12	GAMMAL(Y)[JJ]
16.28	0.2	TID-FRAM.FRÅN[AB]
16.56	0.12	DÅ@b[AB]
16.72	0.08	PRO1[PN]
16.84	0.08	MER[AB]
17	0.28	OFTA[AB]
17.32	0.12	MER[AB]
17.52	0.68	nms
18.32	0.16	DÅ@b[AB]
18.56	0.4	VÅGA(Lt)[VB]
19.12	0.32	nms
19.6	0.24	VARELSE(L)+FÖRFLYTTA+VARELSE(L)@p[VBAV]
19.96	0.36	HÖRANDE[NN]
20.4	0.32	KOMMUNICERA-PAPPER-PENNA[VB]
20.8	0.24	OFTA[AB]
21.2	0.36	ÅLDER[NN]
21.64	0.12	TYP@b[AB]
21.8	0.04	SÅ-ATT-SÄGA[AB]
21.96	0.08	PRO1[PN]
22.12	0.12	MINNAS[VB]
22.367	0.04	PRO1[PN]
22.487	0.36	GRANNE[NN]
23.007	0.36	PEK.RUNT[PEK]
23.487	0.2	SAMTIDIG[AB]
23.807	0.08	PRO1[PN]
23.967	0.28	HA[VB]
24.367	0.32	DÖV(L)[NN]
24.807	0.12	GRANNE[NN]
25.007	0.08	OCKSÅ[AB]
25.167	0.2	MEN[KN]*OFTA[AB]
25.447	0.16	YNGRE[JJ]
25.687	0.08	TYP@b[AB]
25.847	0.12	PEK>person[PEK]
26.127	0.12	BO[VB]
26.327	0.08	LITE[AB]
26.487	0.52	PEK.REL[PEK]
27.216	0.12	EN[RG]
27.456	0.16	PEK[PEK]
27.776	0.12	SEDAN(L)[AB]
27.976	0.36	PEK.REL[PEK]
28.496	0.2	EN[RG]
28.776	0.2	LITEN-PERSON[JJ]
29.136	0.4	EMMA@b@en[NN]
29.696	0.16	LITEN-PERSON[JJ]
30.296	0.2	PLUS[KN]
30.576	0.04	EN[RG]
30.696	0.16	POJKE[NN]
30.936	0.08	PEK[PEK]
31.256	0.04	PU@g[G]
31.416	0.32	TJUGO^TVÅ[RG]
31.896	0.28	STOR-PERSON[JJ]
32.336	0.08	PRO1[PN]
32.536	0.28	AVVISA[VB]
33.016	0.12	PRO1[PN]
33.216	0.36	VILL[VB]
33.656	0.08	ANNAN(ea).FL@z[PN]
33.776	0.08	DÅ@b[AB]
33.936	0.04	PEK@z[PEK]
34.016	0.12	GÅ(Vb)[VBAV]
34.216	0.08	zzz@z
34.416	0.4	OFTA[AB]
34.896	0.44	FLICKA.PL[NN]
35.576	0.2	SAMMA.ASL[PN]
35.896	0.28	ÅLDER[NN]
36.336	0.4	BJÖRN@en[NN]
36.816	0.36	NÄRA[AB]
37.216	0.24	PEK.REL[PEK]
37.696	0.52	BJÖRN@en[NN]
38.416	0.2	MINNAS[VB]
38.696	0.04	PRO1[PN]
39.296	0.56	BJÖRN@en[NN]
39.896	0.44	VARA*PEK[VB]
40.416	0.12	zzz@z
40.656	0.08	PRO1[PN]
40.816	0.16	OCH[KN]
41.016	0.12	POSS1[PN]
41.216	0.08	BROR[NN]
41.416	0.12	BRUKA[VB]
41.616	0.2	PEK.BANSTRÄCKA[PEK]
42.016	0.2	BJÖRN@en[NN]
42.376	0.08	HA[VB]
42.536	0.2	ORM[NN]
42.856	0.08	PEK[PEK]
43.056	0.08	SEDAN(L)[AB]
43.216	0.04	PRO1[PN]
43.376	0.36	MEN[KN]
43.896	0.32	INNAN[KN]
44.296	0.12	PEK[PEK]
44.536	0.12	PI[AB]
44.736	0.12	TRO[VB]
