8.44	0.24	tp@&
8.88	0.12	PRO1
9.08	0.12	KAN
9.28	0.12	BÖRJA
9.56	0.12	JA@b
9.84	0.44	tp@&
10.48	0.2	OK@b
10.88	0.08	PRO1
11.2	0.52	tp@&
11.84	0.4	VÄXA-UPP
12.36	0.08	PRO1
12.56	0.4	HÖRANDE
13.08	0.4	KOMPIS.PL
13.64	0.12	FAKTISK
13.92	0.12	GANSKA
14.16	0.16	MYCKET
14.44	0.08	DÅ@b
14.6	0.04	PRO1
14.84	0.24	ÅTTA
15.24	0.24	NIO
15.6	0.2	TIO
15.88	0.08	ÅR@b@z
16.04	0.12	GAMMAL(Y)
16.28	0.2	TID-FRAM.FRÅN
16.56	0.12	DÅ@b
16.72	0.08	PRO1
16.84	0.08	MER
17	0.28	OFTA
17.32	0.12	MER
17.52	0.68	nms
18.32	0.16	DÅ@b
18.56	0.4	VÅGA(Lt)
19.12	0.32	nms
19.6	0.24	VARELSE(L)+FÖRFLYTTA+VARELSE(L)@p
19.96	0.36	HÖRANDE<>PEKBOJ@nh
20.4	0.32	KOMMUNICERA-PAPPER-PENNA
20.8	0.24	OFTA
21.2	0.36	ÅLDER
21.64	0.12	TYP@b
21.8	0.04	SÅ-ATT-SÄGA
21.96	0.08	PRO1
22.12	0.12	MINNAS
22.367	0.04	PRO1
22.487	0.36	GRANNE
23.007	0.36	PEK.RUNT
23.487	0.2	SAMTIDIG
23.807	0.08	PRO1
23.967	0.28	HA
24.367	0.32	DÖV(L)
24.807	0.12	GRANNE
25.007	0.08	OCKSÅ
25.167	0.2	MEN*OFTA
25.447	0.16	YNGRE
25.687	0.08	TYP@b
25.847	0.12	PEK>person
26.127	0.12	BO
26.327	0.08	LITE<>PUNKTBOJ(L)@nh
26.487	0.52	PEK.REL<>PUNKTBOJ(L)@nh@hd
27.216	0.12	EN<>PUNKTBOJ(L)@nh@hd
27.456	0.16	PEK<>PUNKTBOJ(L)@nh@hd
27.776	0.12	SEDAN(L)<>PUNKTBOJ(L)@nh@hd
27.976	0.36	PEK.REL<>PUNKTBOJ(L)@nh@hd
28.496	0.2	EN<>PUNKTBOJ(L)@nh@hd
28.776	0.2	LITEN-PERSON<>PUNKTBOJ(L)@nh@hd
29.136	0.4	EMMA@b@en<>PUNKTBOJ(L)@nh@hd
29.696	0.16	LITEN-PERSON<>PUNKTBOJ(L)@nh@hd
30.296	0.2	PLUS<>PUNKTBOJ(L)@nh@hd
30.576	0.04	EN<>PUNKTBOJ(L)@nh@hd
30.696	0.16	POJKE<>PUNKTBOJ(L)@nh@hd
30.936	0.08	PEK<>PUNKTBOJ(L)@nh@hd
31.256	0.04	PU@g<>PUNKTBOJ(L)@nh@hd
31.416	0.32	TJUGO^TVÅ<>PUNKTBOJ(L)@nh@hd
31.896	0.28	STOR-PERSON<>PUNKTBOJ(L)@nh@hd
32.336	0.08	PRO1<>PUNKTBOJ(L)@nh@hd
32.536	0.28	AVVISA<>PUNKTBOJ(L)@nh@hd
33.016	0.12	PRO1<>PUNKTBOJ(L)@nh@hd
33.216	0.36	VILL<>PUNKTBOJ(L)@nh@hd
33.656	0.08	ANNAN(ea).FL@z<>PUNKTBOJ(L)@nh@hd
33.776	0.08	DÅ@b
33.936	0.04	PEK@z<>PUNKTBOJ(L)@nh@hd
34.016	0.12	GÅ(Vb)
34.216	0.08	zzz@z
34.416	0.4	OFTA
34.896	0.44	FLICKA.PL
35.576	0.2	SAMMA.ASL
35.896	0.28	ÅLDER
36.336	0.4	BJÖRN@en
36.816	0.36	NÄRA
37.216	0.24	PEK.REL
37.696	0.52	BJÖRN@en
38.416	0.2	MINNAS
38.696	0.04	PRO1
39.296	0.56	BJÖRN@en
39.896	0.44	VARA*PEK
40.416	0.12	zzz@z
40.656	0.08	PRO1
40.816	0.16	OCH
41.016	0.12	POSS1
41.216	0.08	BROR
41.416	0.12	BRUKA
41.616	0.2	PEK.BANSTRÄCKA
42.016	0.2	BJÖRN@en
42.376	0.08	HA<>PEKBOJ@nh
42.536	0.2	ORM<>PEKBOJ@nh@hd
42.856	0.08	PEK<>PEKBOJ@nh@hd
43.056	0.08	SEDAN(L)
43.216	0.04	PRO1
43.376	0.36	MEN
43.896	0.32	INNAN
44.296	0.12	PEK
44.536	0.12	PI
44.736	0.12	TRO
44.936	0.08	PRO1
45.056	0.12	DÅ@b
45.256	0.12	TIO
45.456	0.16	ELVA
45.696	0.2	PEK
46.056	0.08	MEN
46.216	0.04	DÅ@b
46.336	0.24	INNAN
46.736	0.12	PRO1
46.936	0.32	FLYTTA-UT
47.296	0.12	TILL
47.496	0.28	OXIE@en
47.856	0.28	DÅ@b
48.296	0.24	MÅNGA
48.616	0.24	KOMPIS.PL
48.936	0.56	PEK.RUNT
49.616	0.2	tp@&
49.896	0.24	FLESTA
50.296	0.16	SAMMA
50.536	0.28	ÅLDER
50.856	0.4	OMGIVNING@nh
51.296	0.08	DÅ@b
51.456	0.04	PRO1
51.576	0.28	KOMMA(L).DIT
51.936	0.36	ALLTID
52.376	0.16	MED
52.656	0.2	TJEJ.PL
52.896	0.08	PEK.FL
53.056	0.2	GÅ-IN(N)
53.336	0.16	PRATA(Ao)
53.576	0.84	KOMMUNICERA-PAPPER-PENNA
54.536	0.12	TYP@b
54.736	0.08	MYCKET
54.896	0.04	KOMMUNICERA-PAPPER-PENNA
54.976	0.04	MEN
55.096	0.24	HANDALFABETA
55.416	0.12	LÄRA-UT
55.576	0.16	INTE
55.816	0.12	UTAN
56.016	0.6	KOMMUNICERA-PAPPER-PENNA
56.696	0.24	PLUS
56.976	0.12	OCKSÅ
57.216	0.08	TRO
57.336	0.08	PEK
57.456	0.04	zzz@z
57.576	0.12	DÅ@b
57.776	0.24	KAN
58.096	0.32	SKRIVA
58.496	0.24	OCKSÅ
58.776	0.08	SOM
58.896	0.08	VARA
59.016	0.12	LÄTT
59.216	0.6	KOMMUNICERA-PAPPER-PENNA
59.936	0.08	TYP@b
60.096	0.08	PRO1
60.256	0.4	VÅGA(Lt)
60.696	0.08	PRO1
60.856	0.16	SÅ-ATT-SÄGA
61.096	0.24	FRAM
61.536	0.12	PLUS
61.736	0.24	OFTA
62.056	0.28	UTE
62.416	0.44	TRÄFFAS(Y)
62.976	0.08	PRO1<>TRÄFFAS(Y)@hd@nh
